id,pred
2013_1129_1235,0.44277384093
2013_1129_1241,0.661460984487
2013_1129_1242,0.379935167795
2013_1129_1243,0.455542074829
2013_1129_1247,0.476993357011
2013_1129_1251,0.640101961065
2013_1129_1254,0.442695292309
2013_1129_1257,0.420556646609
2013_1129_1266,0.380329109049
2013_1129_1272,0.451922749707
2013_1129_1274,0.632029208583
2013_1129_1276,0.5
2013_1129_1277,0.373879195245
2013_1129_1278,0.618955897504
2013_1129_1279,0.396554837341
2013_1129_1281,0.364643624063
2013_1129_1285,0.479353770345
2013_1129_1292,0.40846125635
2013_1129_1299,0.583294566905
2013_1129_1301,0.505326742286
2013_1129_1307,0.421570490116
2013_1129_1308,0.357610535705
2013_1129_1314,0.291882725803
2013_1129_1322,0.573283545239
2013_1129_1323,0.454293027824
2013_1129_1326,0.457173692096
2013_1129_1328,0.519921336133
2013_1129_1329,0.506968454201
2013_1129_1332,0.484529917082
2013_1129_1334,0.617113836331
2013_1129_1338,0.545696159332
2013_1129_1355,0.407118712052
2013_1129_1361,0.488176363758
2013_1129_1380,0.5
2013_1129_1387,0.388745753384
2013_1129_1388,0.441578179139
2013_1129_1393,0.438218903821
2013_1129_1396,0.414028394185
2013_1129_1417,0.412858305209
2013_1129_1424,0.3847442919
2013_1129_1433,0.375735957163
2013_1129_1434,0.60458736322
2013_1129_1437,0.515255350463
2013_1129_1443,0.565562412409
2013_1129_1455,0.421474076318
2013_1129_1458,0.323478395298
2013_1137_1139,0.405975991175
2013_1137_1143,0.277395793632
2013_1137_1153,0.287936003637
2013_1137_1160,0.280013683326
2013_1137_1161,0.299196296453
2013_1137_1166,0.394500753611
2013_1137_1172,0.333802971995
2013_1137_1181,0.321476463723
2013_1137_1195,0.428168598856
2013_1137_1196,0.385916359019
2013_1137_1207,0.329657902006
2013_1137_1211,0.303325397867
2013_1137_1217,0.431240228248
2013_1137_1228,0.31025776899
2013_1137_1231,0.355386691812
2013_1137_1233,0.507392132602
2013_1137_1235,0.319974059667
2013_1137_1241,0.407046051321
2013_1137_1242,0.363408476138
2013_1137_1243,0.29453309652
2013_1137_1247,0.357897366692
2013_1137_1251,0.521293145296
2013_1137_1254,0.54303107193
2013_1137_1257,0.304247800756
2013_1137_1266,0.352411340865
2013_1137_1272,0.314427184082
2013_1137_1274,0.388153114429
2013_1137_1276,0.370984126289
2013_1137_1277,0.37332254155
2013_1137_1278,0.40306233094
2013_1137_1279,0.321306335046
2013_1137_1281,0.474276689342
2013_1137_1285,0.384431396348
2013_1137_1292,0.305565542412
2013_1137_1299,0.485319820948
2013_1137_1301,0.350722882764
2013_1137_1307,0.331096636062
2013_1137_1308,0.370023108098
2013_1137_1314,0.36927367357
2013_1137_1322,0.436895027855
2013_1137_1323,0.399652840643
2013_1137_1326,0.363073759529
2013_1137_1328,0.360714405529
2013_1137_1329,0.368665486135
2013_1137_1332,0.330152384816
2013_1137_1334,0.473192453816
2013_1137_1338,0.297699152557
2013_1137_1355,0.336413247236
2013_1137_1361,0.281354298691
2013_1137_1380,0.385316055249
2013_1137_1387,0.368643109037
2013_1137_1388,0.317937254664
2013_1137_1393,0.301161715772
2013_1137_1396,0.334648012048
2013_1137_1417,0.281117975976
2013_1137_1424,0.321069413354
2013_1137_1433,0.336065846086
2013_1137_1434,0.310605757174
2013_1137_1437,0.340685978038
2013_1137_1443,0.397890528739
2013_1137_1455,0.307234277691
2013_1137_1458,0.457440452993
2013_1139_1143,0.302423516627
2013_1139_1153,0.2976282513
2013_1139_1160,0.361685254089
2013_1139_1161,0.455859446383
2013_1139_1166,0.432498953281
2013_1139_1172,0.375037857615
2013_1139_1181,0.414801444343
2013_1139_1195,0.467820402779
2013_1139_1196,0.373036144156
2013_1139_1207,0.256333810623
2013_1139_1211,0.293300951598
2013_1139_1217,0.381387551096
2013_1139_1228,0.416910204409
2013_1139_1231,0.340223929292
2013_1139_1233,0.443632872387
2013_1139_1235,0.409673740591
2013_1139_1241,0.505022618478
2013_1139_1242,0.261425014407
2013_1139_1243,0.328250790368
2013_1139_1247,0.358114624675
2013_1139_1251,0.565386626718
2013_1139_1254,0.603623015945
2013_1139_1257,0.323112094982
2013_1139_1266,0.354892108777
2013_1139_1272,0.346347240791
2013_1139_1274,0.5
2013_1139_1276,0.411381636408
2013_1139_1277,0.286582335853
2013_1139_1278,0.523527344931
2013_1139_1279,0.381273697966
2013_1139_1281,0.344558025703
2013_1139_1285,0.406972138262
2013_1139_1292,0.281195306343
2013_1139_1299,0.619859002242
2013_1139_1301,0.441798433332
2013_1139_1307,0.257319209096
2013_1139_1308,0.421322412062
2013_1139_1314,0.317254863503
2013_1139_1322,0.435365318958
2013_1139_1323,0.492419739467
2013_1139_1326,0.303340767411
2013_1139_1328,0.473419572582
2013_1139_1329,0.506295807884
2013_1139_1332,0.395989815033
2013_1139_1334,0.638364489627
2013_1139_1338,0.418329402963
2013_1139_1355,0.370950585599
2013_1139_1361,0.345061827367
2013_1139_1380,0.578532686303
2013_1139_1387,0.280454466701
2013_1139_1388,0.319942328057
2013_1139_1393,0.298694940728
2013_1139_1396,0.371848032504
2013_1139_1417,0.318993834382
2013_1139_1424,0.291055300762
2013_1139_1433,0.288690437366
2013_1139_1434,0.613751477781
2013_1139_1437,0.514531623395
2013_1139_1443,0.475940650682
2013_1139_1455,0.285641010518
2013_1139_1458,0.366001581786
2013_1143_1153,0.488148943124
2013_1143_1160,0.509009380155
2013_1143_1161,0.566191050932
2013_1143_1166,0.5
2013_1143_1172,0.437725727612
2013_1143_1181,0.484937738897
2013_1143_1195,0.673584261495
2013_1143_1196,0.365205045609
2013_1143_1207,0.379993184781
2013_1143_1211,0.380878962056
2013_1143_1217,0.5458500096
2013_1143_1228,0.508700362029
2013_1143_1231,0.454018976521
2013_1143_1233,0.609937843089
2013_1143_1235,0.515114058151
2013_1143_1241,0.612780659542
2013_1143_1242,0.392369222717
2013_1143_1243,0.414490239784
2013_1143_1247,0.47432952938
2013_1143_1251,0.599675772575
2013_1143_1254,0.643882578067
2013_1143_1257,0.537196594857
2013_1143_1266,0.414805707667
2013_1143_1272,0.401049239325
2013_1143_1274,0.51655882204
2013_1143_1276,0.438218380437
2013_1143_1277,0.362625663463
2013_1143_1278,0.49474080933
2013_1143_1279,0.470340440683
2013_1143_1281,0.390148939595
2013_1143_1285,0.552681844154
2013_1143_1292,0.479799603492
2013_1143_1299,0.691202747741
2013_1143_1301,0.491185850465
2013_1143_1307,0.38223377365
2013_1143_1308,0.462144845958
2013_1143_1314,0.393111263345
2013_1143_1322,0.587271053236
2013_1143_1323,0.466855281229
2013_1143_1326,0.364223173201
2013_1143_1328,0.577155673778
2013_1143_1329,0.616141698294
2013_1143_1332,0.524919868612
2013_1143_1334,0.641431581775
2013_1143_1338,0.528732161183
2013_1143_1355,0.392019281073
2013_1143_1361,0.457107521456
2013_1143_1380,0.542550538454
2013_1143_1387,0.387718896919
2013_1143_1388,0.404770995827
2013_1143_1393,0.407769365049
2013_1143_1396,0.528362238248
2013_1143_1417,0.510927655596
2013_1143_1424,0.440909550213
2013_1143_1433,0.424986593066
2013_1143_1434,0.678094835766
2013_1143_1437,0.637968266025
2013_1143_1443,0.597193720113
2013_1143_1455,0.432636635764
2013_1143_1458,0.513017390513
2013_1153_1160,0.605637845236
2013_1153_1161,0.592055324479
2013_1153_1166,0.467113259092
2013_1153_1172,0.406639353706
2013_1153_1181,0.48191704016
2013_1153_1195,0.689290963247
2013_1153_1196,0.3365701012
2013_1153_1207,0.399960569979
2013_1153_1211,0.371120258603
2013_1153_1217,0.523362086919
2013_1153_1228,0.615622582507
2013_1153_1231,0.379122166092
2013_1153_1233,0.465436965172
2013_1153_1235,0.534202615099
2013_1153_1241,0.7333080973
2013_1153_1242,0.369906778497
2013_1153_1243,0.40834536721
2013_1153_1247,0.413444624805
2013_1153_1251,0.579145588858
2013_1153_1254,0.59598519746
2013_1153_1257,0.564698716757
2013_1153_1266,0.367047934497
2013_1153_1272,0.386495893213
2013_1153_1274,0.515491505179
2013_1153_1276,0.424755259344
2013_1153_1277,0.368470565451
2013_1153_1278,0.509557754159
2013_1153_1279,0.547863456426
2013_1153_1281,0.253909716201
2013_1153_1285,0.59260003728
2013_1153_1292,0.515679040709
2013_1153_1299,0.707270101166
2013_1153_1301,0.578488380515
2013_1153_1307,0.383014826375
2013_1153_1308,0.440499588861
2013_1153_1314,0.305666245857
2013_1153_1322,0.538924681245
2013_1153_1323,0.577391649576
2013_1153_1326,0.319295873094
2013_1153_1328,0.594331660475
2013_1153_1329,0.701503498429
2013_1153_1332,0.5
2013_1153_1334,0.772162366973
2013_1153_1338,0.625105374021
2013_1153_1355,0.37046624744
2013_1153_1361,0.51242567602
2013_1153_1380,0.686471289142
2013_1153_1387,0.383397633337
2013_1153_1388,0.385052050662
2013_1153_1393,0.433705744915
2013_1153_1396,0.559997457312
2013_1153_1417,0.552123294334
2013_1153_1424,0.40608557534
2013_1153_1433,0.475513668936
2013_1153_1434,0.669738703953
2013_1153_1437,0.672370527561
2013_1153_1443,0.726378969287
2013_1153_1455,0.44324979685
2013_1153_1458,0.480105492051
2013_1160_1161,0.5
2013_1160_1166,0.344869414916
2013_1160_1172,0.302725275945
2013_1160_1181,0.343265698205
2013_1160_1195,0.520678416447
2013_1160_1196,0.299938978995
2013_1160_1207,0.304499082279
2013_1160_1211,0.307669025984
2013_1160_1217,0.4137882331
2013_1160_1228,0.47459861555
2013_1160_1231,0.283347906917
2013_1160_1233,0.429500666727
2013_1160_1235,0.413067864771
2013_1160_1241,0.67222012882
2013_1160_1242,0.331872583492
2013_1160_1243,0.364726217345
2013_1160_1247,0.353167215657
2013_1160_1251,0.613455685022
2013_1160_1254,0.473181485814
2013_1160_1257,0.450192178626
2013_1160_1266,0.297630733533
2013_1160_1272,0.34681620359
2013_1160_1274,0.514891198549
2013_1160_1276,0.415332440391
2013_1160_1277,0.329323710391
2013_1160_1278,0.531674725955
2013_1160_1279,0.4187760533
2013_1160_1281,0.260041905088
2013_1160_1285,0.462513427163
2013_1160_1292,0.398484359317
2013_1160_1299,0.673220455555
2013_1160_1301,0.478270038045
2013_1160_1307,0.340526738301
2013_1160_1308,0.333425343944
2013_1160_1314,0.249128764676
2013_1160_1322,0.488519473912
2013_1160_1323,0.484871392418
2013_1160_1326,0.328166309655
2013_1160_1328,0.522620064439
2013_1160_1329,0.593976714463
2013_1160_1332,0.413469066063
2013_1160_1334,0.682457647487
2013_1160_1338,0.531085279053
2013_1160_1355,0.310176440044
2013_1160_1361,0.429850136815
2013_1160_1380,0.570997975533
2013_1160_1387,0.334956322011
2013_1160_1388,0.349938136258
2013_1160_1393,0.372271832574
2013_1160_1396,0.393256574327
2013_1160_1417,0.425236023712
2013_1160_1424,0.328935892972
2013_1160_1433,0.368496811703
2013_1160_1434,0.670139738339
2013_1160_1437,0.56802251185
2013_1160_1443,0.615809835084
2013_1160_1455,0.367027310973
2013_1160_1458,0.392290465007
2013_1161_1166,0.315913053389
2013_1161_1172,0.300339002556
2013_1161_1181,0.335460227246
2013_1161_1195,0.5
2013_1161_1196,0.299714969882
2013_1161_1207,0.279988249399
2013_1161_1211,0.348908849457
2013_1161_1217,0.398969149087
2013_1161_1228,0.420840268212
2013_1161_1231,0.282461367291
2013_1161_1233,0.351958643358
2013_1161_1235,0.391637333807
2013_1161_1241,0.662383882897
2013_1161_1242,0.308868541114
2013_1161_1243,0.395215572861
2013_1161_1247,0.407318467533
2013_1161_1251,0.616279216214
2013_1161_1254,0.421461980812
2013_1161_1257,0.480762081766
2013_1161_1266,0.298748029369
2013_1161_1272,0.423144705463
2013_1161_1274,0.533339827128
2013_1161_1276,0.433000801215
2013_1161_1277,0.292505802604
2013_1161_1278,0.545342335622
2013_1161_1279,0.371513862774
2013_1161_1281,0.282392202859
2013_1161_1285,0.408354164339
2013_1161_1292,0.432369678369
2013_1161_1299,0.625151965231
2013_1161_1301,0.455504089676
2013_1161_1307,0.342236982199
2013_1161_1308,0.308115461522
2013_1161_1314,0.270546428705
2013_1161_1322,0.481074599387
2013_1161_1323,0.480981771776
2013_1161_1326,0.356871038674
2013_1161_1328,0.5
2013_1161_1329,0.522310670587
2013_1161_1332,0.427918673977
2013_1161_1334,0.528399985519
2013_1161_1338,0.541678775329
2013_1161_1355,0.396316231165
2013_1161_1361,0.45376093507
2013_1161_1380,0.445883696958
2013_1161_1387,0.301476643386
2013_1161_1388,0.374579856813
2013_1161_1393,0.406885551181
2013_1161_1396,0.424346020128
2013_1161_1417,0.468172342024
2013_1161_1424,0.414678818514
2013_1161_1433,0.346213937938
2013_1161_1434,0.591567446295
2013_1161_1437,0.61079258367
2013_1161_1443,0.58496644827
2013_1161_1455,0.398227819748
2013_1161_1458,0.351232775896
2013_1166_1172,0.517177981123
2013_1166_1181,0.468646713678
2013_1166_1195,0.613189136597
2013_1166_1196,0.618692976389
2013_1166_1207,0.476582920011
2013_1166_1211,0.584427303624
2013_1166_1217,0.520234557603
2013_1166_1228,0.590886761922
2013_1166_1231,0.545003636416
2013_1166_1233,0.449567038266
2013_1166_1235,0.573566073948
2013_1166_1241,0.695265789729
2013_1166_1242,0.45243871789
2013_1166_1243,0.603044697737
2013_1166_1247,0.550734828669
2013_1166_1251,0.701016975579
2013_1166_1254,0.632347294273
2013_1166_1257,0.584731298692
2013_1166_1266,0.591009685246
2013_1166_1272,0.527846499315
2013_1166_1274,0.676445771096
2013_1166_1276,0.614209860255
2013_1166_1277,0.5
2013_1166_1278,0.707880379721
2013_1166_1279,0.563054580563
2013_1166_1281,0.511626650723
2013_1166_1285,0.645585801384
2013_1166_1292,0.530503598046
2013_1166_1299,0.609437305599
2013_1166_1301,0.528543800277
2013_1166_1307,0.523388831771
2013_1166_1308,0.5
2013_1166_1314,0.488637183838
2013_1166_1322,0.6358897581
2013_1166_1323,0.721780992904
2013_1166_1326,0.619341906714
2013_1166_1328,0.674510049216
2013_1166_1329,0.630555380645
2013_1166_1332,0.580678237746
2013_1166_1334,0.652720428648
2013_1166_1338,0.629920536095
2013_1166_1355,0.583950746608
2013_1166_1361,0.583932597986
2013_1166_1380,0.629303862551
2013_1166_1387,0.471576651082
2013_1166_1388,0.528909171509
2013_1166_1393,0.527552784117
2013_1166_1396,0.520963784029
2013_1166_1417,0.585161097963
2013_1166_1424,0.640497289696
2013_1166_1433,0.464430785076
2013_1166_1434,0.677580201507
2013_1166_1437,0.654430508641
2013_1166_1443,0.652474620357
2013_1166_1455,0.509215159561
2013_1166_1458,0.427610215127
2013_1172_1181,0.519067711244
2013_1172_1195,0.663461338976
2013_1172_1196,0.58738712719
2013_1172_1207,0.447969862842
2013_1172_1211,0.569932214999
2013_1172_1217,0.50876125807
2013_1172_1228,0.612676382429
2013_1172_1231,0.576477774695
2013_1172_1233,0.491151876617
2013_1172_1235,0.619682433568
2013_1172_1241,0.722180106296
2013_1172_1242,0.435441485719
2013_1172_1243,0.641658698154
2013_1172_1247,0.647956389272
2013_1172_1251,0.717332096792
2013_1172_1254,0.643172838386
2013_1172_1257,0.594835524606
2013_1172_1266,0.604474336165
2013_1172_1272,0.601258823074
2013_1172_1274,0.749061431843
2013_1172_1276,0.652760457865
2013_1172_1277,0.454065146826
2013_1172_1278,0.75550754652
2013_1172_1279,0.589948999971
2013_1172_1281,0.516690226997
2013_1172_1285,0.645683397465
2013_1172_1292,0.540525885261
2013_1172_1299,0.677514801336
2013_1172_1301,0.565718949504
2013_1172_1307,0.5
2013_1172_1308,0.529932015718
2013_1172_1314,0.480700119365
2013_1172_1322,0.704360843797
2013_1172_1323,0.695821935352
2013_1172_1326,0.603120716535
2013_1172_1328,0.705071489673
2013_1172_1329,0.669808560536
2013_1172_1332,0.658843557846
2013_1172_1334,0.693175593522
2013_1172_1338,0.667120887963
2013_1172_1355,0.580224116631
2013_1172_1361,0.644751403903
2013_1172_1380,0.63745425434
2013_1172_1387,0.44466235521
2013_1172_1388,0.576132259045
2013_1172_1393,0.53037930681
2013_1172_1396,0.569892231373
2013_1172_1417,0.609590728211
2013_1172_1424,0.63051022007
2013_1172_1433,0.460500543645
2013_1172_1434,0.67625266461
2013_1172_1437,0.700725976094
2013_1172_1443,0.682290432813
2013_1172_1455,0.494763592221
2013_1172_1458,0.417322033775
2013_1181_1195,0.64492917486
2013_1181_1196,0.577588399322
2013_1181_1207,0.412940155139
2013_1181_1211,0.534236569647
2013_1181_1217,0.512070327009
2013_1181_1228,0.579802541995
2013_1181_1231,0.539704072752
2013_1181_1233,0.513276830242
2013_1181_1235,0.591236066865
2013_1181_1241,0.712238610039
2013_1181_1242,0.404266501156
2013_1181_1243,0.568505167446
2013_1181_1247,0.555769032797
2013_1181_1251,0.690836752008
2013_1181_1254,0.584319455702
2013_1181_1257,0.555642269727
2013_1181_1266,0.577675413954
2013_1181_1272,0.480903544459
2013_1181_1274,0.688352352193
2013_1181_1276,0.575461834555
2013_1181_1277,0.440455388236
2013_1181_1278,0.691252811198
2013_1181_1279,0.535362380856
2013_1181_1281,0.511562502902
2013_1181_1285,0.596659979107
2013_1181_1292,0.467829538533
2013_1181_1299,0.647801687307
2013_1181_1301,0.526778664774
2013_1181_1307,0.44381142787
2013_1181_1308,0.520959781808
2013_1181_1314,0.470870107451
2013_1181_1322,0.654406531605
2013_1181_1323,0.693456017011
2013_1181_1326,0.550780523785
2013_1181_1328,0.69232887792
2013_1181_1329,0.653034565415
2013_1181_1332,0.605770087453
2013_1181_1334,0.681807002947
2013_1181_1338,0.62617187655
2013_1181_1355,0.524815373914
2013_1181_1361,0.553914397723
2013_1181_1380,0.624485304606
2013_1181_1387,0.408579000978
2013_1181_1388,0.5
2013_1181_1393,0.445016773859
2013_1181_1396,0.520975042968
2013_1181_1417,0.557421083625
2013_1181_1424,0.585685905444
2013_1181_1433,0.397753792376
2013_1181_1434,0.684215681034
2013_1181_1437,0.694983315459
2013_1181_1443,0.665817665256
2013_1181_1455,0.419806610348
2013_1181_1458,0.431662574233
2013_1195_1196,0.5
2013_1195_1207,0.290099970015
2013_1195_1211,0.442423949622
2013_1195_1217,0.347868779258
2013_1195_1228,0.436282642591
2013_1195_1231,0.392454809875
2013_1195_1233,0.36871667575
2013_1195_1235,0.475751576797
2013_1195_1241,0.662423590287
2013_1195_1242,0.38816212625
2013_1195_1243,0.412254837699
2013_1195_1247,0.38734755071
2013_1195_1251,0.553268606539
2013_1195_1254,0.402490236394
2013_1195_1257,0.402489190693
2013_1195_1266,0.441480088876
2013_1195_1272,0.356032547852
2013_1195_1274,0.560760078062
2013_1195_1276,0.386947986077
2013_1195_1277,0.405813998834
2013_1195_1278,0.516830233935
2013_1195_1279,0.368913417535
2013_1195_1281,0.384482120185
2013_1195_1285,0.509198878195
2013_1195_1292,0.350844590391
2013_1195_1299,0.535986603202
2013_1195_1301,0.483690576218
2013_1195_1307,0.37635287961
2013_1195_1308,0.38401712196
2013_1195_1314,0.340680430821
